Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Honestly,https://www.crunchbase.com/funding_round/honestly-seed--0eec430d,Honestly,https://www.crunchbase.com/organization/honestly,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,06/08/2012,Seed,,,,Yes,Honestly is a fast growing company that specializes in employee engagement and customer experience.,"Cause Marketing, Customer Service, Online Portals, SaaS, Software",,https://www.honestly.com/,$1M to $10M,500000,EUR,668665,Seed,4,,Klaas Kersting,1,,"453,298"
Seed Round - Awesome Maps,https://www.crunchbase.com/funding_round/awesome-maps-seed--42d9fc66,Awesome Maps,https://www.crunchbase.com/organization/awesome-maps,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",40000,USD,40000,16/11/2012,Seed,,,,Yes,"Awesome Maps is making illustrated, themed (awesome) world maps.",Location Based Services,,http://www.awesome-maps.com,Less than $1M,40000,USD,40000,Seed,1,,Start-Up Chile,1,,"357,458"
Seed Round - E-Plus Mobilfunk,https://www.crunchbase.com/funding_round/e-plus-mobilfunk-gmbh-co-kg-seed--1a39c20b,E-Plus Mobilfunk,https://www.crunchbase.com/organization/e-plus-mobilfunk-gmbh-co-kg,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,01/01/2013,Seed,,,,Yes,E-Plus provides mobile telecommunications and data services in Germany.,"Communications Infrastructure, Information Technology, Telecommunications, Unified Communications, Wired Telecommunications",,http://eplus-gruppe.de/,,,,,M&A,1,,,,,"331,771"
Seed Round - Excellence AG,https://www.crunchbase.com/funding_round/excellence-ag-seed--b4626ec8,Excellence AG,https://www.crunchbase.com/organization/excellence-ag,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,01/01/2013,Seed,,,,Yes,"EXCELLENCE AG is a stock corporation that develops connections between customers, projects, and candidates.","Mechanical Engineering, Professional Networking, Professional Services, Project Management",,https://www.excellence.ag,,,,,Seed,1,,5square,1,,"301,867"
Seed Round - Pinbooks,https://www.crunchbase.com/funding_round/pinbooks-seed--c7315249,Pinbooks,https://www.crunchbase.com/organization/pinbooks,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,01/01/2013,Seed,,,,Yes,Pinbooks is a book search engine that allows users to research books as well as write their own book entries and comments.,"Books, E-Commerce Platforms, Online Portals, Search Engine",,https://www.pinbooks.de/,,,,,Seed,1,1stMOVER,1stMOVER,1,,"389,686"
Seed Round - Landeshauptstadt Düsseldorf,https://www.crunchbase.com/funding_round/landeshauptstadt-düsseldorf-seed--776b2a00,Landeshauptstadt Düsseldorf,https://www.crunchbase.com/organization/landeshauptstadt-düsseldorf,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,01/01/2013,Seed,,,,Yes,"Landeshauptstadt Düsseldorf provides information about Düsseldorf, the capital city of the state of North Rhine-Westphalia.","Adventure Travel, Advice, Consulting, Tourism, Travel",,https://www.duesseldorf.de/,$100M to $500M,,,,Seed,1,,,,,"464,685"
Seed Round - bookpecker,https://www.crunchbase.com/funding_round/bookpecker-seed--16fb7cc2,bookpecker,https://www.crunchbase.com/organization/bookpecker,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,01/01/2013,Seed,,,,Yes,Bookpecker is a global platform for crowd publishing that allows the creation of all kinds of group books.,"Collaboration, Internet, Publishing",,http://www.bookpecker.de/,,,,,Seed,1,1stMOVER,1stMOVER,1,,"477,540"
Seed Round - Trusted-References,https://www.crunchbase.com/funding_round/trusted-references-seed--42c21d5c,Trusted-References,https://www.crunchbase.com/organization/trusted-references,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,01/01/2013,Seed,,,,Yes,Trusted-References is a reference marketing and integrated reference management platform for service companies and freelancers.,"Advertising, Content, Content Marketing, Freelance, Internet, Management Information Systems, Social Media Marketing",,https://www.trustedreferences.de,,,,,Seed,1,1stMOVER,1stMOVER,1,,"642,086"
Seed Round - Ciosk,https://www.crunchbase.com/funding_round/ciosk-seed--ec0f702d,Ciosk,https://www.crunchbase.com/organization/ciosk,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",60000,EUR,79922,15/01/2013,Seed,,,,Yes,Ciosk provides home delivery services for convenience products.,"Delivery, Delivery Service, Logistics",,http://www.ciosk.de,,60000,EUR,79922,Seed,1,1stMOVER,1stMOVER,1,,"252,262"
Seed Round - TellBiRD,https://www.crunchbase.com/funding_round/tellbird-seed--f2e4c828,TellBiRD,https://www.crunchbase.com/organization/tellbird,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",77000,EUR,100305,01/03/2013,Seed,,,,Yes,"TellBiRD is a word-of-mouth, customer referral platform created for all businesses.","Marketing, Shopping",,http://www.tellbird.com,Less than $1M,77000,EUR,100305,Seed,1,1stMOVER,1stMOVER,1,,"629,486"
Series A - auxmoney,https://www.crunchbase.com/funding_round/auxmoney-series-a--ed4f90e8,auxmoney,https://www.crunchbase.com/organization/auxmoney,Series A,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",12000000,USD,12000000,12/03/2013,Early Stage Venture,,,,Yes,auxmoney is a leading digital-lending platform for consumer credit in Europe.,"Consumer Lending, Credit, Financial Services, FinTech, Lending",,https://www.auxmoney.com/,$100M to $500M,4088166773,USD,4088166773,Private Equity,13,"Index Ventures, Union Square Ventures","Index Ventures, Union Square Ventures",2,3,"517,490"
Seed Round - Ampido,https://www.crunchbase.com/funding_round/ampido-seed--2683fa33,Ampido,https://www.crunchbase.com/organization/ampido,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",25000,EUR,32655,15/03/2013,Seed,,,,Yes,Ampido is an online platform that enables users to find and rent parking spots.,"Automotive, Parking, Software",,https://www.ampido.com/,Less than $1M,25000,EUR,32655,Seed,1,,"Dr. Cornelius Boersch, HOWZAT Partners, Monkfish Equity, ProSiebenSat.1 Accelerator, STS Ventures",5,,"465,526"
Seed Round - Reputami GmbH,https://www.crunchbase.com/funding_round/reputami-gmbh-seed--7b1560a9,Reputami GmbH,https://www.crunchbase.com/organization/reputami-gmbh,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,16/03/2013,Seed,,,,Yes,Online Reputation Management for the hospitality industry,"Enterprise Software, Hospitality, Reputation, Software",,http://www.reputami.com,,,,,M&A,1,,Hubraum,1,,"461,066"
Seed Round - Nicholson Hartung Consulting,https://www.crunchbase.com/funding_round/nicholson-hartung-consulting-seed--9ae172cc,Nicholson Hartung Consulting,https://www.crunchbase.com/organization/nicholson-hartung-consulting,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,10/04/2013,Seed,,,,Yes,"Nicholson Hartung Consulting, LLC","Accounting, Consulting, Finance, Financial Services, Information Technology",,http://hartung-consulting.com,Less than $1M,,,,Seed,1,,ATDC,1,,"681,499"
Series A - PRECIRE,https://www.crunchbase.com/funding_round/psyware-series-a--ba43f8fe,PRECIRE,https://www.crunchbase.com/organization/psyware,Series A,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,01/05/2013,Early Stage Venture,,,,Yes,PRECIRE decodes written speech to provide psychological and communicational insights.,"Developer APIs, Predictive Analytics, Software, Text Analytics",,http://www.precire.com,$1M to $10M,,,,,3,TechVision Fund,TechVision Fund,1,,"323,951"
Seed Round - Domobios,https://www.crunchbase.com/funding_round/domobios-seed--4a391b9c,Domobios,https://www.crunchbase.com/organization/domobios,Seed,"Saint-gilles, Liege, Belgium, Europe",359000,EUR,468588,02/05/2013,Seed,,,,Yes,"Domobios provides Acar'up, a device designed to extract and kill the allergenic dust mites living in mattresses, chairs and other furniture.","Furniture, Health Care",,http://www.domobios.com,$1M to $10M,920500,EUR,1101737,Seed,3,,"Caring Entrepreneurship Fund, Inventures SA, Spreds",3,3,"445,081"
Seed Round - Mighty-Office,https://www.crunchbase.com/funding_round/mighty-office-seed--df85f424,Mighty-Office,https://www.crunchbase.com/organization/mighty-office,Seed,"Bonn, Nordrhein-Westfalen, Germany, Europe",,,,01/06/2013,Seed,,,,Yes,Mighty-Office is a business app that provides over 30'000 employees mobile access to internal information.,"Information Technology, Internet, Mobile Apps, Software",,https://www.mighty-office.com,,,,,Seed,1,Hubraum,Hubraum,1,,"640,307"
Series A - XO Markets,https://www.crunchbase.com/funding_round/xo-markets-series-a--c4f6dc10,XO Markets,https://www.crunchbase.com/organization/xo-markets,Series A,"Ans, Liege, Belgium, Europe",5000000,USD,5000000,01/06/2013,Early Stage Venture,,,,Yes,"XO Markets Holdings focuses on bringing about a vibrant, commercial marketplace from low-Earth orbit, to deep space, and beyond.","Aerospace, Marketplace, Space Travel",,http://xomarkets.com/,$1M to $10M,23000000,USD,23000000,M&A,4,E-Merge,E-Merge,1,,"578,404"
Seed Round - XO Markets,https://www.crunchbase.com/funding_round/xo-markets-seed--895c387c,XO Markets,https://www.crunchbase.com/organization/xo-markets,Seed,"Ans, Liege, Belgium, Europe",,,,12/06/2013,Seed,,,,Yes,"XO Markets Holdings focuses on bringing about a vibrant, commercial marketplace from low-Earth orbit, to deep space, and beyond.","Aerospace, Marketplace, Space Travel",,http://xomarkets.com/,$1M to $10M,23000000,USD,23000000,M&A,4,,Esther Dyson,1,,"307,875"
Seed Round - readfy,https://www.crunchbase.com/funding_round/readfy-gmbh-seed--5d034c87,readfy,https://www.crunchbase.com/organization/readfy-gmbh,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",88000,EUR,114911,01/07/2013,Seed,,,,Yes,Readfy offers an online platform that enables individuals to read digital content in a multi-dimensional social environment.,"Apps, EBooks, Mobile, Software",,http://readfy.com,Less than $1M,88000,EUR,114911,Seed,3,1stMOVER,"1stMOVER, Felix Bauchspiess",2,,"375,712"
Series A - Springlane,https://www.crunchbase.com/funding_round/springlane-gmbh-series-a--095de334,Springlane,https://www.crunchbase.com/organization/springlane-gmbh,Series A,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,11/07/2013,Early Stage Venture,,,,Yes,Springlane is a food content website that develops and markets products under four differentiated brands.,"E-Commerce, Food and Beverage, Retail, Venture Capital",,http://www.springlane.de,$10M to $50M,10000000,EUR,11176531,Late Stage Venture,3,Heliad AG,"German Media Pool, Heliad AG, HV Capital, TEV Ventures",4,1,"496,968"
Seed Round - XiVero,https://www.crunchbase.com/funding_round/xivero-seed--91898f13,XiVero,https://www.crunchbase.com/organization/xivero,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",66000,EUR,89386,01/11/2013,Seed,,,,Yes,XiVero is specialized in engineering customized embedded computing systems and software focused on digital signal processing algorithms.,"DSP, Hardware, Software",,http://www.xivero.com/,Less than $1M,66000,EUR,89386,Seed,1,1stMOVER,1stMOVER,1,,"649,645"
Seed Round - JustSpices,https://www.crunchbase.com/funding_round/justspices-seed--b160beb6,JustSpices,https://www.crunchbase.com/organization/justspices,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,01/01/2014,Seed,,,,Yes,Just Spices is a spice-mix and meal-prep brand that manufactures and markets food products.,"Food and Beverage, Food Delivery, Food Processing",,https://www.justspices.de,$1M to $10M,14500000,EUR,16252806,M&A,5,Monkfish Equity,Monkfish Equity,1,,"255,625"
Seed Round - Adhesys Medical,https://www.crunchbase.com/funding_round/medical-adhesive-seed--f66f5019,Adhesys Medical,https://www.crunchbase.com/organization/medical-adhesive,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,01/01/2014,Seed,,,,Yes,Adhesys Medical will be the first of its kind that can be used inside the human body after surgery or in emergency procedures.,"Health Care, Health Diagnostics, Medical",,http://www.adhesys-medical.com,$1M to $10M,100000,USD,100000,M&A,4,"Saarbruecker 21, TechVision Fund","Saarbruecker 21, TechVision Fund",2,,"335,324"
Seed Round - UPLINK Network,https://www.crunchbase.com/funding_round/uplink-network-gmbh-seed--78b33876,UPLINK Network,https://www.crunchbase.com/organization/uplink-network-gmbh,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,01/01/2014,Seed,,,,Yes,"UPLINK Network provides consulting, implementation, and management services in ​infrastructure, network, and collaboration.","Consulting, Content, Digital Signage, Supply Chain Management, Telecommunications",,http://www.uplink-network.de/,$10M to $50M,,,,Seed,1,FLOOR13,FLOOR13,1,,"343,212"
Seed Round - Wishbone,https://www.crunchbase.com/funding_round/wishbone-seed--45930c8a,Wishbone,https://www.crunchbase.com/organization/wishbone,Seed,"Flémalle-grande, Liege, Belgium, Europe",,,,01/01/2014,Seed,,,,Yes,Wishbone biomaterial is the avant-garde bone substitute for dental implants.,"Biotechnology, Dental, Health Care, Manufacturing",,https://www.wishbone-biotech.com,,,,,Seed,1,,The Faktory Fund,1,,"373,167"
Seed Round - Comfortcharge,https://www.crunchbase.com/funding_round/comfortcharge-seed--4b1a716b,Comfortcharge,https://www.crunchbase.com/organization/comfortcharge,Seed,"Bonn, Nordrhein-Westfalen, Germany, Europe",,,,01/01/2014,Seed,,,,Yes,Comfortcharge is an innovative company based in Bonn that operates charging stations for electric vehicles nationwide.,"Charging Infrastructure, Electric Vehicle",,https://www.comfortcharge.de,Less than $1M,,,,Seed,1,,,,,"613,018"
Seed Round - Abrakam,https://www.crunchbase.com/funding_round/abrakam-sa-seed--64ae1823,Abrakam,https://www.crunchbase.com/organization/abrakam-sa,Seed,"Seraing, Liege, Belgium, Europe",,,,01/01/2014,Seed,,,,Yes,"Abrakam's mission is to deliver unique, high quality Strategy experiences to mobile gamers.","Gaming, Mobile Apps, Robotics, Video Games",,http://www.abrakam.com,Less than $1M,,,,Seed,1,,The Faktory Fund,1,,"588,842"
Seed Round - TriLED,https://www.crunchbase.com/funding_round/triled-seed--96f34aed,TriLED,https://www.crunchbase.com/organization/triled,Seed,"Hasselt, Limburg, Belgium, Europe",250000,EUR,340416,16/01/2014,Seed,,,,Yes,"TriLED is a manufacturing company that designs, manufactures, and supplies smart lighting fixtures for the business-to-business sector.","Electronics, Food and Beverage, Internet of Things, Lighting, Manufacturing, Small and Medium Businesses",,http://www.tried.be,,700000,EUR,860999,Seed,2,,,,,"502,485"
Seed Round - elastic.io,https://www.crunchbase.com/funding_round/elastic-io-seed--dd894df0,elastic.io,https://www.crunchbase.com/organization/elastic-io,Seed,"Bonn, Nordrhein-Westfalen, Germany, Europe",,,,26/02/2014,Seed,,,,Yes,"elastic.io is a hybrid integration platform for its users’ SaaS, IoT, and mobile projects.","Cloud Computing, Data Integration, Developer APIs, Enterprise Software, PaaS",,http://elastic.io,$1M to $10M,,,,M&A,2,,"Ali Alghanim, Fabian von Kuenheim",2,,"479,724"
Seed Round - nablet,https://www.crunchbase.com/funding_round/nablet-seed--bf42e989,nablet,https://www.crunchbase.com/organization/nablet,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",100000,USD,100000,01/03/2014,Seed,,,,Yes,nablet is a software company that offers video technologies for the broadcast and entertainment markets,"Artificial Intelligence (AI), Digital Media, Information Technology, Machine Learning, Software",,https://www.nablet.com/,Less than $1M,100000,USD,100000,Seed,1,,,,,"225,999"
Seed Round - BIVOLINOSERVICES,https://www.crunchbase.com/funding_round/bivolinoservices-seed--10e78d04,BIVOLINOSERVICES,https://www.crunchbase.com/organization/bivolinoservices,Seed,"Hasselt, Limburg, Belgium, Europe",500000,EUR,687077,04/03/2014,Seed,,,,Yes,BivolinoServices is an interactive e-commerce platform that markets tailor-made apparel.,"3D Technology, Apparel, Data Visualization, E-Commerce, E-Commerce Platforms, Fashion, IT Management, Mobile",,http://www.bivolinoservices.com,,500000,EUR,687077,Seed,1,,,,,"366,838"
Seed Round - UgenTec,https://www.crunchbase.com/funding_round/ugentec-seed--165d3ead,UgenTec,https://www.crunchbase.com/organization/ugentec,Seed,"Hasselt, Limburg, Belgium, Europe",50000,EUR,69349,30/04/2014,Seed,,,,Yes,UgenTec delivers an independent diagnostic platform to help molecular labs with their DNA (PCR) analyses.,"Biotechnology, Hospital, Medical",,http://ugentec.com,$10M to $50M,11150000,EUR,13138586,Early Stage Venture,5,,EIT Digital Accelerator,1,,"619,962"
Series A - NEUWAY Pharma,https://www.crunchbase.com/funding_round/neuway-pharma-series-a--b35d75b3,NEUWAY Pharma,https://www.crunchbase.com/organization/neuway-pharma,Series A,"Bonn, Nordrhein-Westfalen, Germany, Europe",2700000,EUR,3681719,27/05/2014,Early Stage Venture,,,,Yes,NEUWAY is focusing on the preclinical and clinical development of innovative therapeutics for treatment of orphan brain diseases,"Biotechnology, Health Care, Medical",,http://www.neuway-pharma.com,$1M to $10M,5850000,EUR,7143063,Early Stage Venture,2,Wellington Partners,Wellington Partners,1,,"385,900"
